"item","max.factor","max.value"
"5402",6,-0.0429949344535002
"1667",6,-0.0429184464684299
"1722",6,-0.0424176268918444
"6086",6,-0.0423844339526113
"1831",6,-0.0423680784011862
"2589",6,-0.0423586801188491
"6200",6,-0.0423030566511004
"898",6,-0.0422016779575313
"2328",6,-0.0421802878282708
"5798",6,-0.0421635163784827
"795",6,-0.0421102337200749
"1619",6,-0.0420186506965622
"4448",6,-0.0418531938720868
"2073",6,-0.041702946178739
"2511",6,-0.0416574004121494
"3228",6,-0.0416102761129507
"5529",6,-0.0415596676027546
"828",6,-0.0415009029423416
"1701",6,-0.0412301213924284
"4262",6,-0.0412107495685547
"3179",6,-0.0410603118439983
"1386",6,-0.041048700586091
"1974",6,-0.041042472047485
"1949",6,-0.0409874773573345
"5009",6,-0.0409865711523403
"3076",6,-0.0409084225130671
"4742",6,-0.0408866313298036
"1513",6,-0.0408663700166473
"5180",6,-0.0407706823512731
"1725",6,-0.0406217636133508
"1521",6,-0.0405055967107415
"1059",6,-0.0405027692123203
"4281",6,-0.0404867384026309
"1484",6,-0.0403631744129337
"4622",6,-0.0403550036776623
"4498",6,-0.0401578506719188
"1083",6,-0.0401541585525201
"3277",6,-0.0401506734520669
"306",6,-0.0401437139685224
"6026",6,-0.0401238911277217
"3637",6,-0.0400972898547177
"420",6,-0.0399715298663784
"1392",6,-0.0399504780121617
"4019",6,-0.0399007063150934
"4187",6,-0.0398586960300087
"3688",6,-0.0397993360743452
"1385",6,-0.0397370287617386
"872",6,-0.0397281708093361
"1507",6,-0.0397089721289631
"1268",6,-0.039685491522032
"3259",6,-0.0396839376300386
"5613",6,-0.0396816817070054
"783",6,-0.0395925908763255
"5616",6,-0.0395198054698449
"1215",6,-0.0395091491930237
"1376",6,-0.0394043538504475
"1072",6,-0.0393815948810824
"1249",6,-0.0392868128675287
"3432",6,-0.0392841916224326
"375",6,-0.0392681940871228
"2853",6,-0.0391613170722875
"3306",6,-0.0391036058814165
"5118",6,-0.0388608317226588
"3157",6,-0.0386515461213405
"1063",6,-0.0385592461936183
"1517",6,-0.038514949934718
"1915",6,-0.0384727538249044
"1994",6,-0.0384349794974468
"792",6,-0.038424528515239
"4408",6,-0.0384221298017359
"2410",6,-0.0384126982402564
"3237",6,-0.038398055726199
"444",6,-0.0383583067899068
"4458",6,-0.0383191062156705
"6205",6,-0.0383009333889974
"6213",6,-0.0383009333889974
"6196",6,-0.0383009333889974
"609",6,-0.038229805717527
"4361",6,-0.0382071639201244
"2587",6,-0.038173099907251
"4674",6,-0.0380755116361765
"4926",6,-0.0380660034566219
"456",6,-0.0380160100222659
"1670",6,-0.0379826528052559
"4573",6,-0.0379692728497478
"5179",6,-0.0379478616650821
"6419",6,-0.0379364975669167
"2501",6,-0.0379153109832485
"1854",6,-0.0378928057878527
"2467",6,-0.037831910837167
"2327",6,-0.0378004559629847
"4349",6,-0.0377112351979267
"2660",6,-0.0375397870053008
"4921",6,-0.0375126744260522
"5696",6,-0.0374517820789438
"1657",6,-0.0372748636163881
"708",6,-0.0372502494589642
"3268",6,-0.0372356837166661
"3840",6,-0.0370931572872624
"5",6,-0.0369940785349197
"3706",6,-0.0369591705879418
"4111",6,-0.0369394315727738
"60",6,-0.0369185939228573
"5138",6,-0.0368999269260527
"5401",6,-0.0368824785200371
"2164",6,-0.0367663511672581
"2744",6,-0.0367198518010965
"3810",6,-0.0366303064132853
"5238",6,-0.0365607401665011
"1927",6,-0.0365531766496198
"5262",6,-0.0365233739980474
"2980",6,-0.0364502219939822
"3676",6,-0.036381391288333
"5318",6,-0.0363757065819986
"3674",6,-0.0363382358560224
"3673",6,-0.0363324594701156
"63",6,-0.0362539410802538
"3947",6,-0.0361897268517548
"181",6,-0.0361682139729507
"3",6,-0.036140033915929
"2662",6,-0.0361393427637702
"4286",6,-0.0360709483848042
"2661",6,-0.0360243717694338
"5630",6,-0.036003465705455
"5200",6,-0.035921501575959
"1261",6,-0.0359065336772901
"4440",6,-0.0358902739959452
"196",6,-0.0358574576268693
"1336",6,-0.0357643163746029
"1420",6,-0.0357020256423852
"546",6,-0.0356915364422263
"3732",6,-0.0356365398195993
"4941",6,-0.0355936341204354
"1750",6,-0.0355887924333616
"3948",6,-0.035536549061191
"4737",6,-0.0355303746217547
"1235",6,-0.0355276138033108
"2056",6,-0.0354937263632803
"1470",6,-0.0354844893729683
"2568",6,-0.0354510661730758
"1776",6,-0.0354150195807504
"2165",6,-0.0353093211036737
"436",6,-0.0352603737749551
"4631",6,-0.0351520828492651
"2057",6,-0.0350947540408394
"2440",6,-0.0350928982893525
"174",6,-0.0350467765168821
"5870",6,-0.0350091475528983
"583",6,-0.0349802456738738
"2463",6,-0.0349730737333906
"2045",6,-0.0349685753136034
"5916",6,-0.0349431327468437
"204",6,-0.0348924971244527
"77",6,-0.0347598205985732
"5604",6,-0.0346454031903315
"3588",6,-0.034575451391526
"729",6,-0.0345227345071555
"2185",6,-0.0343530514258427
"5298",6,-0.0342666621747051
"1145",6,-0.0340751965908415
"5546",6,-0.0340262875184722
"503",6,-0.0339046341150843
"1440",6,-0.0338521972463033
"2692",6,-0.0337953784386058
"512",6,-0.0337787892892748
"1402",6,-0.0337685715337509
"3058",6,-0.0337549523278185
"4268",6,-0.0337154154317546
"4402",6,-0.0337006022019536
"3953",6,-0.0333806316642747
"5260",6,-0.0333696673349915
"3497",6,-0.0332876017252196
"440",6,-0.033281672400519
"1371",6,-0.0332517718550728
"711",6,-0.0332478645507665
"5686",6,-0.0331086705682312
"1583",6,-0.0330688454334106
"3537",6,-0.0330372152243239
"3373",6,-0.0329786211698215
"710",6,-0.0329423901795984
"648",6,-0.032935330359536
"5531",6,-0.0329267936270734
"2608",6,-0.0329197737795017
"6461",6,-0.0328689768584566
"3466",6,-0.0328337993479653
"1033",6,-0.0328005645204386
"4231",6,-0.0327376041851961
"3793",6,-0.0327243555173987
"2834",6,-0.0326338854512112
"2612",6,-0.0324578545753221
"5566",6,-0.0324467363638422
"6411",6,-0.032428282799332
"5384",6,-0.0324129668673735
"5070",6,-0.0323909273746034
"4151",6,-0.0323731922234137
"367",6,-0.0323003657150614
"2202",6,-0.0322440914777562
"3990",6,-0.0321263559659423
"5288",6,-0.0321008660787636
"6394",6,-0.0320668355771089
"5410",6,-0.0319648966848595
"663",6,-0.0319636391670903
"4803",6,-0.0318464139375283
"3193",6,-0.031804869400576
"5183",6,-0.0318008716628869
"29",6,-0.0317630685479359
"4607",6,-0.0317035063357982
"360",6,-0.0316962781904758
"3174",6,-0.0316791051461058
"1117",6,-0.0316005746241209
"2953",6,-0.0315345253929308
"3075",6,-0.0314092017041831
"2897",6,-0.0314022349887361
"6319",6,-0.0313388504250539
"5971",6,-0.03130270784133
"1960",6,-0.0311243843234961
"4829",6,-0.0311233652106952
"3265",6,-0.0310832730539538
"4261",6,-0.0310083324138003
"1868",6,-0.0309908039091458
"1430",6,-0.0309248339032045
"2855",6,-0.030903983059594
"4666",6,-0.0308827762506253
"1620",6,-0.0308467640416327
"3351",6,-0.0307776506431936
"1171",6,-0.0307655232881522
"5766",6,-0.0307284356729067
"1473",6,-0.0307132959086197
"499",6,-0.0306864244427203
"561",6,-0.0305483442647747
"3195",6,-0.0305451782946919
"2635",6,-0.0305326479803949
"5259",6,-0.0305301868250906
"3262",6,-0.0305119786125944
"4072",6,-0.0303944799911485
"2619",6,-0.0303047149271476
"6371",6,-0.0302982339977562
"1600",6,-0.0302686030857272
"4499",6,-0.030242903333168
"6103",6,-0.0302393573417255
"2555",6,-0.0302238370799637
"2422",6,-0.0302112459875064
"1201",6,-0.0300928934161962
"3332",6,-0.0300228297735317
"1665",6,-0.0300199935032803
"5685",6,-0.0299015233696792
"3117",6,-0.0298617342600541
"6081",6,-0.0298040994841988
"1282",6,-0.029714035185582
"67",6,-0.0296432545265145
"5076",6,-0.029602926507215
"1357",6,-0.0295942479042882
"4645",6,-0.0295885905920191
"2831",6,-0.0295660667486687
"3804",6,-0.0295557334195962
"3705",6,-0.0295485895669172
"923",6,-0.0295351399289211
"3243",6,-0.0293303852577497
"5092",6,-0.029301997753161
"4804",6,-0.0292488538524198
"5684",6,-0.0292312423976684
"623",6,-0.0291356852789727
"1573",6,-0.0291200806441213
"3992",6,-0.0289981982372367
"2496",6,-0.0289910428195196
"5909",6,-0.0289649224066574
"6405",6,-0.0289559600392063
"1978",6,-0.0289481525435319
"885",6,-0.028885418698893
"5346",6,-0.0288724457273803
"408",6,-0.0287821728929856
"4060",6,-0.0287699901562538
"2142",6,-0.0286139263902842
"4194",6,-0.0284984210747515
"4325",6,-0.0284938046943539
"6362",6,-0.0284586122902066
"4443",6,-0.0283604811784945
"5944",6,-0.0283257894077546
"4905",6,-0.0283184672977637
"1030",6,-0.028292138280701
"2763",6,-0.0282346847405739
"957",6,-0.0281195151929569
"3970",6,-0.0280892907629196
"6102",6,-0.0280861428720741
"1170",6,-0.0279982435188377
"2954",6,-0.0278678259460901
"4657",6,-0.0278246999802605
"4354",6,-0.0278021557014535
"6496",6,-0.0276798935566643
"3052",6,-0.0276692137967382
"1429",6,-0.0276638251224347
"4489",6,-0.0275836283110891
"1906",6,-0.0275442872815269
"1775",6,-0.0274617160664739
"5406",6,-0.0274285076555881
"5296",6,-0.0272868805753876
"1529",6,-0.0272506331376966
"932",6,-0.027140767396271
"3669",6,-0.0271347221078373
"5390",6,-0.0271236372983488
"2732",6,-0.0271149363200604
"4339",6,-0.0270510581823209
"3374",6,-0.0270472472100322
"6174",6,-0.027039295596049
"5737",6,-0.0270376655686701
"1720",6,-0.0269672637339122
"5806",6,-0.0269257578351573
"2522",6,-0.0268822112853159
"6311",6,-0.0267906994190006
"5537",6,-0.0267314723615305
"4893",6,-0.0266430586372368
"920",6,-0.0265731454492052
"4971",6,-0.0264557878926433
"5788",6,-0.026240441732593
"6088",6,-0.0262022795749493
"812",6,-0.0261009033885826
"3854",6,-0.0259960705351475
"825",6,-0.0259776054603293
"5062",6,-0.0259416596312577
"3841",6,-0.0259104393533983
"5865",6,-0.0257532708393071
"2956",6,-0.0256375482499633
"2749",6,-0.0254999771100583
"3389",6,-0.025444837362054
"3082",6,-0.0254418193673751
"516",6,-0.0253999238081403
"1409",6,-0.0253904926248966
"6",6,-0.0252532907674036
"134",6,-0.0252297163184001
"4373",6,-0.0252188525859033
"4746",6,-0.0249017901048529
"128",6,-0.0248870957277544
"4759",6,-0.024850656737358
"1031",6,-0.0248238326680957
"5875",6,-0.0247899957560777
"1196",6,-0.0247567669524447
"856",6,-0.0247443392248168
"4199",6,-0.0244790160507444
"5069",6,-0.0243651096315836
"700",6,-0.0242726844201347
"6373",6,-0.0241585946557379
"4684",6,-0.0241264509306116
"6063",6,-0.0240601214238437
"5220",6,-0.023813492318889
"788",6,-0.0237300070926087
"2444",6,-0.0235640650007097
"319",6,-0.0234983738756244
"5837",6,-0.0234366799937195
"1461",6,-0.0233725669383028
"2982",6,-0.0232074793782679
"5422",6,-0.0231638112991396
"1829",6,-0.0230336262695918
"463",6,-0.0229531063151597
"3391",6,-0.0229414143967846
"1309",6,-0.0228882659311549
"4578",6,-0.0228742407768391
"6284",6,-0.0228268678199081
"4681",6,-0.0225946848692001
"1103",6,-0.0224850415423757
"2625",6,-0.022080908531701
"3839",6,-0.0219785638231061
"6076",6,-0.0218999132256164
"5005",6,-0.0218393802032597
"6096",6,-0.0216960810283047
"3090",6,-0.0215642550075753
"1952",6,-0.021552443158492
"4919",6,-0.0211536931147303
"1074",6,-0.0210750375204196
"3461",6,-0.0210208126908621
"5159",6,-0.0210064021319249
"316",6,-0.0209735534691869
"3192",6,-0.0208385246452796
"1991",6,-0.0206196207388396
"5075",6,-0.0205058195007402
"4949",6,-0.0203843872292291
"3697",6,-0.0203462559432218
"2169",6,-0.0202018801045622
"3645",6,-0.0201720411830526
"3426",6,-0.02015756268531
"5265",6,-0.0200555385811847
"3877",6,-0.0198494632389311
"3083",6,-0.0195002219339774
"2091",6,-0.0194679675504738
"2658",6,-0.0193524308442882
"5644",6,-0.0191683388787788
"358",6,-0.0191083452566995
"5171",6,-0.0190642669704012
"3067",6,-0.0186539538774376
"2502",6,-0.0186121421531616
"2926",6,-0.0185573954515914
"2515",6,-0.0185213850491044
"4184",6,-0.0185203563357397
"5468",6,-0.0182807819063875
"899",6,-0.0181313728505846
"3505",6,-0.0181107644572884
"2289",6,-0.0179999013460287
"5600",6,-0.0179716728710522
"5356",6,-0.0177059476954529
"1274",6,-0.0176657861656064
"34",6,-0.0176249251474469
"389",6,-0.0175528972253645
"564",6,-0.0174903696129936
"4934",6,-0.0174173965120412
"4870",6,-0.0174122542111496
"4469",6,-0.0174070482451651
"3079",6,-0.0172545672638852
"4932",6,-0.0171897458198768
"277",6,-0.0171420516111683
"3571",6,-0.0169529003622746
"3575",6,-0.016842145132108
"3601",6,-0.0167145464529879
"5426",6,-0.0164903413696381
"5306",6,-0.016119032001142
"4444",6,-0.0160246376686883
"784",6,-0.0158944929806043
"3873",6,-0.0157735317809131
"5104",6,-0.0157496922442825
"2084",6,-0.0156285484776448
"2858",6,-0.0150790783219143
"1341",6,-0.0149961130413489
"2937",6,-0.0146502579274788
"5904",6,-0.0145483352683957
"2546",6,-0.0143395631924919
"1299",6,-0.0141514038372334
"270",6,-0.0141421896427948
"2819",6,-0.0136440408788161
"5400",6,-0.0135665084086445
"2121",6,-0.0134004355920166
"3137",6,-0.0133988918098543
"2712",6,-0.0133273896174777
"4629",6,-0.0133077248634317
"5072",6,-0.0132705645699709
"5846",6,-0.0131855492954871
"6351",6,-0.0128816019893361
"1948",6,-0.0128710169094177
"5877",6,-0.0127450122956333
"1085",6,-0.0126284936895164
"4497",6,-0.0126214897252811
"3409",6,-0.0125745379186961
"2590",6,-0.0122881600760699
"1821",6,-0.0122407181265202
"5713",6,-0.0122056560120258
"2852",6,-0.0121996991170741
"4462",6,-0.011944995467457
"1969",6,-0.0117840924175908
"3429",6,-0.0116163392491263
"1159",6,-0.0115314851472949
"2523",6,-0.0112379012397343
"1928",6,-0.0111844154639446
"446",6,-0.0111344634295284
"252",6,-0.0111197085612351
"1306",6,-0.0111033027387868
"5349",6,-0.0110574056862334
"5903",6,-0.0109874255936939
"1867",6,-0.0107017510653034
"5491",6,-0.0106592441880651
"2340",6,-0.0106542983158091
"1790",6,-0.0104486304777989
"6195",6,-0.0102735509102932
"2061",6,-0.010270074661298
"2325",6,-0.0101552893383568
"6129",6,-0.00997814827528686
"1188",6,-0.0097147584603684
"1078",6,-0.00952714936174471
"4070",6,-0.00935826052028365
"6315",6,-0.0092635832726422
"6367",6,-0.00917542716823104
"6331",6,-0.00898281551250163
"139",6,-0.00898098581015584
"4191",6,-0.00894334817184397
"6264",6,-0.00893074536616859
"5151",6,-0.00877018841885051
"3148",6,-0.00868041845978753
"4611",6,-0.00852426454373914
"5962",6,-0.00848284528520624
"2363",6,-0.00839686063973322
"765",6,-0.00820858337515574
"5709",6,-0.00810858116271417
"2717",6,-0.00790633211853421
"646",6,-0.00788649417118494
"5204",6,-0.00781859360708201
"2244",6,-0.00768825400539687
"2972",6,-0.00755954078124246
"3549",6,-0.00753528874544117
"3798",6,-0.00726241263290225
"2872",6,-0.00722734422726296
"6335",6,-0.00709605865909122
"5799",6,-0.00684778871297648
"2775",6,-0.00677931059705932
"2253",6,-0.00677902582495113
"1479",6,-0.00661221520507326
"1483",6,-0.00625134745955772
"1679",6,-0.00610839441530097
"2334",6,-0.00604892253237379
"2412",6,-0.00599935744695613
"3021",6,-0.00596704853525816
"3407",6,-0.0059652085637265
"3574",6,-0.00519634202253033
"3398",6,-0.00488952972159631
"5720",6,-0.00446475318692215
"2848",6,-0.00438154918805468
"2718",6,-0.00402075058183844
"6113",6,-0.0034273560049875
"4874",6,-0.00232733509707226
"1437",7,0.057875028426814
"5344",7,0.0558302324571008
"5873",7,0.0531771316946359
"1435",7,0.0520580883998211
"6259",7,0.0519887545219025
"3591",7,0.0518890153382116
"4986",7,0.0517584572305564
"537",7,0.0516171725353992
"1762",7,0.0494701141045958
"2040",7,0.0490229402346838
"40",7,0.0487146877116086
"56",7,0.0479192616271672
"5162",7,0.0475510054625305
"1363",7,0.0470206119348808
"6233",7,0.0467010338275776
"3251",7,0.0466660472424625
"146",7,0.0462891173880005
"1354",7,0.0458758526157875
"2139",7,0.0457299805883557
"4287",7,0.0456775615944065
"3020",7,0.0455879229091255
"162",7,0.045587711084364
"2618",7,0.0454622179795257
"6168",7,0.0452961605280872
"3592",7,0.044053098889739
"353",7,0.0439622690919418
"2249",7,0.0438537901437271
"1983",7,0.0438166371413626
"1887",7,0.0434789257071672
"1589",7,0.0434448320945377
"1716",7,0.0434268058544703
"4343",7,0.0434223114368499
"2329",7,0.0432984507635919
"4889",7,0.0431748335969543
"2865",7,0.0429053571773331
"3594",7,0.0428850107793723
"587",7,0.042769860135974
"2879",7,0.0426870913580983
"1475",7,0.0423132386150555
"1370",7,0.0422983504914223
"2863",7,0.0421772241429654
"1329",7,0.0421069703150425
"6480",7,0.0421064216670361
"3168",7,0.0420914774547014
"1542",7,0.0419873578583697
"1243",7,0.0418941743635851
"372",7,0.0416873310837591
"1575",7,0.0416408207081358
"4860",7,0.0415990992678688
"6416",7,0.0415267753181437
"1413",7,0.0414570745504541
"594",7,0.0414563071451572
"115",7,0.0414537828234
"6252",7,0.0413836104720795
"5383",7,0.0413221619579531
"2922",7,0.0412482718871572
"4446",7,0.0412378934655428
"3847",7,0.0412350286317737
"4894",7,0.0411961137478889
"1878",7,0.041153527918054
"1681",7,0.0411136534583924
"5539",7,0.04111038784361
"3095",7,0.0410763664307454
"264",7,0.0409278235440572
"6013",7,0.0409134739627409
"2631",7,0.0408305167581745
"4799",7,0.0408278261021007
"5575",7,0.0407985617966204
"3094",7,0.0407797341155183
"2787",7,0.040616087061707
"1055",7,0.0406045017020757
"671",7,0.0405044460201388
"3308",7,0.0404723119134456
"770",7,0.0404685348217839
"5632",7,0.0404636415107392
"2345",7,0.0403620954296596
"4494",7,0.0403430518994487
"2597",7,0.040066558023512
"6092",7,0.0400550660971031
"4958",7,0.0400115415871457
"4614",7,0.039942826783366
"5914",7,0.0399392628981288
"3221",7,0.0396532604053931
"3005",7,0.0395580917908796
"6045",7,0.0395072518441127
"5558",7,0.039481866661687
"1254",7,0.0394504925697201
"1546",7,0.039341979712004
"150",7,0.0392837691921935
"837",7,0.0392549792329609
"498",7,0.0392268796854284
"5710",7,0.039162806197598
"4683",7,0.0391423347024935
"760",7,0.0390759530192307
"5255",7,0.0390431871859366
"4205",7,0.0390042229437706
"1640",7,0.0389125031304794
"1259",7,0.0388303663211784
"5405",7,0.0388072538182223
"1669",7,0.0385864455653878
"2424",7,0.0385838041637605
"132",7,0.038473676321438
"1057",7,0.0384518801176782
"600",7,0.0383076509518361
"2766",7,0.0382596845581357
"3385",7,0.0380380056790948
"3885",7,0.0380059180559195
"5247",7,0.0379779643512066
"523",7,0.0377882115480379
"3831",7,0.0377844791462252
"4056",7,0.0377447953225532
"3394",7,0.0373850518403016
"5074",7,0.0373273713265193
"2653",7,0.0372273993219915
"1687",7,0.0371982646214138
"5728",7,0.0370998900410176
"5083",7,0.0370803328629281
"4864",7,0.0369216975555383
"4063",7,0.0366553097323771
"3064",7,0.0366049366391766
"5934",7,0.0365797816837455
"46",7,0.0363518517252713
"2441",7,0.0360980571217425
"799",7,0.0360654695611893
"6444",7,0.0360374445749813
"5672",7,0.0359555113906736
"1757",7,0.0357245182624607
"462",7,0.0356744294349709
"6497",7,0.0351759450483192
"3188",7,0.0351163750942455
"381",7,-0.0350263141691514
"549",7,0.0349958843630509
"3346",7,0.0349412420918046
"1007",7,0.034923116099964
"6010",7,0.0348457396837415
"3887",7,0.0347761986208107
"3844",7,0.0346591262798896
"1759",7,0.0346331571186863
"5000",7,0.0345812554597318
"3255",7,0.0339788388741677
"6420",7,0.0338357974117474
"1186",7,0.0338009826100783
"5425",7,0.0337600680018183
"315",7,0.0333718300100196
"5137",7,0.0333511921534638
"90",7,0.033187907496623
"1404",7,0.0328006077623454
"4956",7,0.0327005990565643
"1362",7,0.0326734351474034
"948",7,0.0326651108988146
"1628",7,0.0325839727436482
"1662",7,0.0323558147583591
"5140",7,0.0323462594346267
"831",7,0.0323375120153409
"2487",7,0.0322556254664661
"2136",7,0.0322144984928625
"5319",7,-0.0318463647902738
"5990",7,0.0318200325270464
"1972",7,-0.0317970686572092
"187",7,0.0317175585964425
"1459",7,0.0316566102429521
"6257",7,0.0315243182179808
"2914",7,0.0314924824013309
"3285",7,0.0314725212610453
"366",7,0.0314486564651337
"1255",7,-0.0314091112099884
"1765",7,0.0312770598055426
"3199",7,-0.0312206748309959
"2859",7,0.0311667896564154
"3162",7,0.030988501419409
"4632",7,0.0309565662296234
"1894",7,0.030873901585543
"3353",7,0.0308256776411136
"3855",7,0.0306656310910637
"2861",7,0.0306286356727783
"5740",7,0.0306101221564459
"4269",7,0.0305328525054307
"3046",7,0.0304689720384738
"5687",7,0.0304469078579982
"4507",7,0.0303407821663834
"2638",7,0.0303329954673743
"1070",7,0.0303239826302708
"2869",7,0.0302451707863094
"4504",7,0.030223649249265
"2577",7,0.0301766539123343
"1499",7,-0.0300290483988054
"3155",7,0.0299781466623307
"3382",7,0.0299402342432948
"1218",7,0.0299255722279617
"3985",7,0.0299096741082237
"5959",7,0.0299020869707947
"6015",7,0.0298842458311958
"449",7,0.0298761149511822
"6434",7,0.0297825564461983
"674",7,0.0297138814699749
"6349",7,0.0297013680687643
"1688",7,0.0296331807010426
"4121",7,0.029581711659456
"5647",7,0.0295521665983651
"5098",7,-0.029550742360056
"4257",7,0.0295227461284608
"4181",7,0.0294935191324256
"5948",7,0.0294528565716126
"314",7,0.0294322613151172
"1383",7,0.0293387276223095
"1477",7,0.0292797746723249
"1335",7,-0.0292588037980231
"5612",7,0.0292424269231289
"6082",7,0.0292292025025317
"3182",7,0.0291937161765765
"6492",7,0.0290002991286576
"1675",7,0.0289956269889632
"2430",7,-0.0289618349313277
"3971",7,0.0289220725580385
"5432",7,0.0289220725580385
"3323",7,0.028901814837359
"4933",7,0.0287822454676527
"874",7,0.0287522967779549
"1843",7,-0.0287473060723034
"2356",7,-0.0287230624520692
"1115",7,0.0285647432195019
"691",7,0.0285646903544658
"3965",7,0.0285432151285736
"2020",7,0.0285155114708018
"5156",7,0.0284812298109297
"2794",7,0.0284707452635012
"6216",7,0.0283585262744353
"4272",7,0.0283581883500506
"6316",7,0.0283164671364361
"5731",7,0.0283153088547093
"5634",7,0.0282466500231037
"3511",7,0.0281642130675936
"5239",7,0.0281157094351731
"5986",7,0.0280507992958636
"3587",7,0.0280368355957
"1142",7,0.0280020469129068
"3397",7,0.0279992776809305
"4474",7,0.0279958164569986
"4087",7,0.0279574159650692
"515",7,0.0279376595431596
"4403",7,0.0279241251743681
"4495",7,0.0278595347044478
"2092",7,0.0278441229796265
"4899",7,0.0277870839337224
"5732",7,0.0277810479196759
"1866",7,0.0277750643196831
"309",7,0.0277580676573916
"2433",7,0.0277543259611245
"3338",7,0.0276624417345852
"1959",7,0.0276552770334249
"1494",7,0.0276376639497238
"6142",7,0.0276237584827841
"908",7,0.0276218832812938
"5998",7,0.0275682560678328
"774",7,0.027548063112479
"1366",7,0.027468409462506
"3274",7,0.0274557439924443
"4023",7,0.0274500068011237
"5287",7,0.0274337190630616
"5897",7,0.0274104196004825
"388",7,0.02738718354246
"3940",7,0.0273770127262403
"1149",7,0.0273386090469315
"5714",7,0.0273377103884593
"5361",7,0.0273280290730961
"1081",7,0.0273257675231861
"3483",7,0.0272861888134916
"4223",7,0.0272843231377394
"1017",7,0.0272780049456488
"2474",7,0.0272640659280202
"121",7,0.0272546969323279
"545",7,0.0272499514431233
"3634",7,0.0272468790521367
"5992",7,0.0271965453201893
"5621",7,0.0271792714649333
"1853",7,-0.0271742451920291
"883",7,0.0271719444344931
"5615",7,0.0271104639337919
"3949",7,0.0270920110927214
"6297",7,0.0270472206079475
"4965",7,0.0269258894346868
"3903",7,0.0269192880859325
"775",7,0.0269011096906313
"3469",7,0.0268937821301397
"4090",7,0.026834300517436
"4062",7,0.0268235966777351
"1466",7,0.0267999593519911
"1898",7,0.0267683357439565
"3413",7,0.0267616478738351
"5079",7,0.0267403101245082
"292",7,0.0267369826757078
"2899",7,0.0267065913280064
"4466",7,0.0267041582842727
"4125",7,0.026638674096881
"798",7,0.0266358304201683
"5188",7,0.0266254341616077
"4123",7,0.0265963265595645
"3630",7,0.0265937097419878
"913",7,0.0265402843957342
"1771",7,0.026522847354972
"628",7,0.026521124214719
"5500",7,0.0265112765427769
"6457",7,0.0264813194128437
"5212",7,0.0264215462125908
"2533",7,0.026419897338081
"524",7,0.026371210868714
"5947",7,0.0263295306303908
"5481",7,0.0262819236159899
"6318",7,0.026277643733122
"5879",7,0.0262710010224247
"52",7,0.0262513189072401
"3717",7,0.0262171805714046
"3498",7,0.026198720117783
"3542",7,0.0261953813119777
"595",7,0.0261760888521559
"921",7,0.026169846220269
"1407",7,0.0261658261641591
"2632",7,0.0261580676512023
"1685",7,0.0260853934266109
"6298",7,0.026077338874705
"3850",7,0.0260640207862273
"4302",7,0.0260473474553792
"62",7,0.0260304248129279
"3175",7,-0.026029164429601
"1151",7,0.0259655793534866
"3479",7,0.0259613173277455
"2271",7,0.0259412534342408
"1956",7,0.0259301218276303
"6021",7,0.0258727581069037
"5759",7,0.025872669981187
"4496",7,0.0258683345502345
"3735",7,0.0258349520358933
"5888",7,0.0258172411328212
"518",7,0.0258132122073095
"2913",7,0.0257911127096181
"1378",7,0.0257542278376127
"2267",7,0.0257274925005619
"3526",7,-0.0257210658772216
"2556",7,-0.0256301253181194
"5218",7,0.0256048292529828
"3200",7,0.025588647725972
"5217",7,0.0255886181487243
"4822",7,0.0255694985704864
"1647",7,0.0255674321126632
"3132",7,0.0255402268531805
"5913",7,0.025510029191199
"1772",7,0.0254435409450875
"293",7,0.0254434897741992
"4323",7,0.025423350848928
"1439",7,0.0254113954015469
"5665",7,0.025404969394898
"3388",7,0.0253563420297614
"6224",7,0.0253308995218276
"6354",7,0.0253114811136443
"4527",7,0.0253079835676639
"5365",7,0.0252569722654874
"2338",7,0.0252285418923343
"866",7,0.0251889728377263
"864",7,0.0251889728377263
"5693",7,0.0251459973044241
"1735",7,0.0251331827478511
"6314",7,0.0251108384983042
"3017",7,0.0250699688032523
"6441",7,0.0250570723591554
"1930",7,-0.0250545871283887
"6134",7,0.0250460991610128
"4849",7,0.0250456313708041
"1217",7,0.0250357907282721
"1389",7,0.0250121483764888
"5952",7,0.0250015546578411
"3709",7,0.0249992025214395
"3647",7,0.0249299068095348
"4693",7,0.0249282627405648
"2294",7,0.0249202077650571
"2633",7,0.0249007548038403
"897",7,0.0248914581955915
"2883",7,0.02486785923739
"3045",7,0.0248640540115145
"762",7,0.0248060850984569
"4857",7,0.0248009396049845
"2595",7,0.0247958084327071
"6047",7,0.0247838246217929
"3563",7,0.0247766212886655
"2774",7,0.0247723328545511
"59",7,0.0247699907961769
"185",7,0.0247690086972913
"597",7,0.024761168515769
"2864",7,0.0247491157393692
"2187",7,0.0247391715869889
"5932",7,0.0246528996546652
"2453",7,0.0246521211589116
"814",7,0.0246488180725835
"4703",7,0.0246141095339501
"1260",7,0.0245975303544326
"5404",7,0.0245970882379916
"2454",7,-0.0245769998918015
"3390",7,0.0245701116872892
"4867",7,0.0245288062495978
"97",7,0.0244898665071237
"4400",7,0.0244888112343538
"5871",7,0.0244794746518616
"2779",7,0.0244742064446488
"4551",7,0.0244523628406808
"930",7,0.02444297453941
"1493",7,0.0244168652400832
"3437",7,0.0243977710735668
"979",7,0.0242781513805429
"1457",7,0.024267490384094
